gt_instance_id,video,source_video,target_frame,decoded_target_frame,timestamp,decoded_timestamp,target_alignment_delta_ms,quality_group,class_id,class,gt_x1,gt_y1,gt_x2,gt_y2,raw_detected,raw_confidence,nearest_prev_detection_frame,nearest_prev_detection_offset,nearest_prev_detection_timestamp,nearest_prev_detection_confidence,nearest_next_detection_frame,nearest_next_detection_offset,nearest_next_detection_timestamp,nearest_next_detection_confidence,nearest_unambiguous_detection_distance,recoverable_pm1,recoverable_pm3,recoverable_pm5,ambiguous_pm1,ambiguous_pm3,ambiguous_pm5,notes
video6/v06_20-24_f00123_t04.10_moderate_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,123,123,4.1,4.1,0.0,moderate_blur,0,person,19.159,1.613,263.197,269.194,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1;no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00123_t04.10_moderate_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,123,123,4.1,4.1,0.0,moderate_blur,0,person,18.874,1.074,399.159,267.485,False,,122,-1,4.066667,0.1529,,,,,1,True,True,True,False,False,False,
video6/v06_20-24_f00154_t05.13_moderate_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,154,154,5.133,5.133333,0.333,moderate_blur,0,person,31.03,3.111,224.433,205.084,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00154_t05.13_moderate_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,154,154,5.133,5.133333,0.333,moderate_blur,0,person,295.16,1.682,411.565,147.749,False,,150,-4,5.0,0.2707,,,,,4,False,False,True,False,False,False,
video6/v06_20-24_f00154_t05.13_moderate_blur/gt002,video6,Movie on 13-08-2026 at 20.24(1).mov,154,154,5.133,5.133333,0.333,moderate_blur,0,person,18.948,0.0,406.956,203.27,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00154_t05.13_moderate_blur/gt003,video6,Movie on 13-08-2026 at 20.24(1).mov,154,154,5.133,5.133333,0.333,moderate_blur,0,person,91.581,2.176,222.652,158.812,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00184_t06.13_severe_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,184,184,6.133,6.133333,0.333,severe_blur,0,person,0.588,1.667,120.019,237.569,False,,182,-2,6.066667,0.3338,,,,,2,False,True,True,False,False,False,
video6/v06_20-24_f00215_t07.17_severe_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,215,215,7.167,7.166667,-0.333,severe_blur,0,person,342.077,1.964,639.511,339.825,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00215_t07.17_severe_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,215,215,7.167,7.166667,-0.333,severe_blur,0,person,0.19,6.326,179.771,399.71,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00215_t07.17_severe_blur/gt002,video6,Movie on 13-08-2026 at 20.24(1).mov,215,215,7.167,7.166667,-0.333,severe_blur,0,person,0.122,10.52,132.271,311.251,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00215_t07.17_severe_blur/gt003,video6,Movie on 13-08-2026 at 20.24(1).mov,215,215,7.167,7.166667,-0.333,severe_blur,0,person,0.522,142.346,127.1,293.542,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00215_t07.17_severe_blur/gt004,video6,Movie on 13-08-2026 at 20.24(1).mov,215,215,7.167,7.166667,-0.333,severe_blur,0,person,0.0,141.646,170.544,401.836,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,175.39,1.612,457.734,283.842,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,0.317,24.093,85.825,95.849,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt002,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,0.304,19.843,89.277,311.012,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt003,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,178.679,1.291,450.354,77.246,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt004,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,0.385,4.591,150.641,312.041,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt005,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,0.383,1.482,150.971,204.77,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00277_t09.23_moderate_blur/gt006,video6,Movie on 13-08-2026 at 20.24(1).mov,277,277,9.233,9.233333,0.333,moderate_blur,56,chair,175.137,1.376,457.101,405.684,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00431_t14.37_moderate_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,431,431,14.367,14.366667,-0.333,moderate_blur,56,chair,80.0,3.0,374.0,272.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00431_t14.37_moderate_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,431,431,14.367,14.366667,-0.333,moderate_blur,0,person,34.0,8.0,185.0,172.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00493_t16.43_severe_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,493,493,16.433,16.433333,0.333,severe_blur,56,chair,286.0,8.0,527.0,229.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00493_t16.43_severe_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,493,493,16.433,16.433333,0.333,severe_blur,56,chair,3.0,5.0,263.0,217.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00493_t16.43_severe_blur/gt002,video6,Movie on 13-08-2026 at 20.24(1).mov,493,493,16.433,16.433333,0.333,severe_blur,0,person,534.0,9.0,640.0,164.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00616_t20.53_moderate_blur/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,616,616,20.533,20.533333,0.333,moderate_blur,0,person,512.0,2.0,640.0,426.0,False,,614,-2,20.466667,0.3999,,,,,2,False,True,True,False,False,False,
video6/v06_20-24_f00616_t20.53_moderate_blur/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,616,616,20.533,20.533333,0.333,moderate_blur,0,person,273.0,255.0,544.0,424.0,False,,,,,,,,,,,False,False,False,False,True,True,ambiguous_offsets=-2|-3|-5;no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00647_t21.57_clear/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,647,647,21.567,21.566667,-0.333,clear,56,chair,1.0,7.0,261.0,238.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00647_t21.57_clear/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,647,647,21.567,21.566667,-0.333,clear,56,chair,62.0,11.0,258.0,329.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00000_t00.00_clear/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,0,0,0.0,0.0,0.0,clear,60,dining table,331.0,7.0,636.0,360.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00014_t00.47_moderate_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,14,14,0.467,0.466667,-0.333,moderate_blur,60,dining table,252.0,3.0,635.0,411.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00014_t00.47_moderate_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,14,14,0.467,0.466667,-0.333,moderate_blur,56,chair,34.0,1.0,223.0,189.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00029_t00.97_clear/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,29,29,0.967,0.966667,-0.333,clear,60,dining table,218.0,2.0,640.0,251.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00029_t00.97_clear/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,29,29,0.967,0.966667,-0.333,clear,56,chair,354.0,103.0,550.0,398.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00029_t00.97_clear/gt002,video7,Movie on 13-08-2026 at 20.25(2).mov,29,29,0.967,0.966667,-0.333,clear,56,chair,149.0,12.0,272.0,242.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00044_t01.47_clear/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,44,44,1.467,1.466667,-0.333,clear,56,chair,2.0,4.0,195.0,298.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00044_t01.47_clear/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,44,44,1.467,1.466667,-0.333,clear,56,chair,224.0,2.0,360.0,228.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00044_t01.47_clear/gt002,video7,Movie on 13-08-2026 at 20.25(2).mov,44,44,1.467,1.466667,-0.333,clear,56,chair,313.0,53.0,496.0,312.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00044_t01.47_clear/gt003,video7,Movie on 13-08-2026 at 20.25(2).mov,44,44,1.467,1.466667,-0.333,clear,56,chair,487.0,99.0,626.0,418.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00044_t01.47_clear/gt004,video7,Movie on 13-08-2026 at 20.25(2).mov,44,44,1.467,1.466667,-0.333,clear,60,dining table,268.0,5.0,640.0,269.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00059_t01.97_clear/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,59,59,1.967,1.966667,-0.333,clear,56,chair,87.0,1.0,428.0,377.0,False,,,,,,63,4,2.1,0.1882,4,False,False,True,False,False,False,
video7/v07_20-25_f00059_t01.97_clear/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,59,59,1.967,1.966667,-0.333,clear,56,chair,425.0,64.0,546.0,339.0,False,,,,,,,,,,,False,False,False,False,False,True,ambiguous_offsets=+4|+5;no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00059_t01.97_clear/gt002,video7,Movie on 13-08-2026 at 20.25(2).mov,59,59,1.967,1.966667,-0.333,clear,56,chair,487.0,120.0,635.0,413.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00059_t01.97_clear/gt003,video7,Movie on 13-08-2026 at 20.25(2).mov,59,59,1.967,1.966667,-0.333,clear,60,dining table,366.0,5.0,640.0,221.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00074_t02.47_moderate_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,74,74,2.467,2.466667,-0.333,moderate_blur,56,chair,2.0,3.0,178.0,302.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00074_t02.47_moderate_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,74,74,2.467,2.466667,-0.333,moderate_blur,56,chair,198.0,8.0,337.0,205.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00074_t02.47_moderate_blur/gt002,video7,Movie on 13-08-2026 at 20.25(2).mov,74,74,2.467,2.466667,-0.333,moderate_blur,56,chair,296.0,60.0,446.0,301.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00074_t02.47_moderate_blur/gt003,video7,Movie on 13-08-2026 at 20.25(2).mov,74,74,2.467,2.466667,-0.333,moderate_blur,56,chair,442.0,143.0,623.0,384.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00074_t02.47_moderate_blur/gt004,video7,Movie on 13-08-2026 at 20.25(2).mov,74,74,2.467,2.466667,-0.333,moderate_blur,60,dining table,250.0,2.0,640.0,229.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00104_t03.47_severe_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,104,104,3.467,3.466667,-0.333,severe_blur,60,dining table,190.0,3.0,583.0,419.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00119_t03.97_moderate_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,119,119,3.967,3.966667,-0.333,moderate_blur,56,chair,184.0,51.0,411.0,395.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00119_t03.97_moderate_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,119,119,3.967,3.966667,-0.333,moderate_blur,60,dining table,60.0,4.0,639.0,426.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00149_t04.97_moderate_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,149,149,4.967,4.966667,-0.333,moderate_blur,56,chair,1.0,3.0,217.0,399.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00149_t04.97_moderate_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,149,149,4.967,4.966667,-0.333,moderate_blur,56,chair,291.0,8.0,431.0,263.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00149_t04.97_moderate_blur/gt002,video7,Movie on 13-08-2026 at 20.25(2).mov,149,149,4.967,4.966667,-0.333,moderate_blur,56,chair,380.0,77.0,578.0,354.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00149_t04.97_moderate_blur/gt003,video7,Movie on 13-08-2026 at 20.25(2).mov,149,149,4.967,4.966667,-0.333,moderate_blur,60,dining table,191.0,3.0,640.0,375.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00178_t05.93_severe_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,178,178,5.933,5.933333,0.333,severe_blur,56,chair,1.0,7.0,177.0,314.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00178_t05.93_severe_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,178,178,5.933,5.933333,0.333,severe_blur,60,dining table,126.0,2.0,639.0,395.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00223_t07.43_moderate_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,223,223,7.433,7.433333,0.333,moderate_blur,56,chair,96.0,17.0,252.0,262.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00223_t07.43_moderate_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,223,223,7.433,7.433333,0.333,moderate_blur,56,chair,199.0,44.0,433.0,385.0,False,,,,,,,,,,,False,False,False,False,False,True,ambiguous_offsets=+4;no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00223_t07.43_moderate_blur/gt002,video7,Movie on 13-08-2026 at 20.25(2).mov,223,223,7.433,7.433333,0.333,moderate_blur,56,chair,439.0,131.0,624.0,421.0,False,,,,,,227,4,7.566667,0.1953,4,False,False,True,False,False,False,
video7/v07_20-25_f00223_t07.43_moderate_blur/gt003,video7,Movie on 13-08-2026 at 20.25(2).mov,223,223,7.433,7.433333,0.333,moderate_blur,60,dining table,157.0,3.0,634.0,247.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00268_t08.93_severe_blur/gt000,video7,Movie on 13-08-2026 at 20.25(2).mov,268,268,8.933,8.933333,0.333,severe_blur,60,dining table,3.0,1.0,640.0,390.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video7/v07_20-25_f00268_t08.93_severe_blur/gt001,video7,Movie on 13-08-2026 at 20.25(2).mov,268,268,8.933,8.933333,0.333,severe_blur,56,chair,5.0,29.0,105.0,397.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
